label,username,video_id,comment,clean_comment
0.0,,,detik ke 59<br>sebelum berhenti memakai g4nja  💀<br>dan sesudah berhenti memakai ganj4 sebulan 😍, detik ke 59sebelum berhenti memakai g4nja   dan sesudah berhenti memakai ganj4 sebulan
0.0,,,Yg coklat pun bagus Ka 😍, yg coklat pun bagus ka
0.0,,,finally someone that says ku-syen not kasyen 😭😭😭, finally someone that says ku-syen not kasyen
0.0,,,keren, keren
0.0,,,Akibat sering di bobol jadi tidak cerah, akibat sering di bobol jadi tidak cerah
0.0,,,"Same hereee. Cosplay n event yang lama2 cocok bangett pake iniii, flawless parah 😭♥️", same hereee  cosplay n event yang lama2 cocok bangett pake iniii  flawless parah
0.0,,,Halo, halo
0.0,,,"gercep,dapet kak Nessie ga nih?", gercep dapet kak nessie ga nih
1.0,,,Happy banget bisa dapet jakpot besar dari А𝐸𝑅𝐎88!, happy banget bisa dapet jakpot besar dari aero88
1.0,,,"Keberuntungan besar bikin aku makin puas main di А𝐸𝑅𝐎88,thank you!", keberuntungan besar bikin aku makin puas main di aero88 thank you
1.0,,,"Seru banget main di А𝐸𝑅𝐎88,hasilnya bikin hati senang terus!", seru banget main di aero88 hasilnya bikin hati senang terus
1.0,,,Senang bukan kepalang bisa dapat rezeki nomplok dari А𝐸𝑅𝐎88!, senang bukan kepalang bisa dapat rezeki nomplok dari aero88
1.0,,,А𝐸𝑅𝐎88menyediakan platform untuk pembelajaran berkelanjutan., aero88menyediakan platform untuk pembelajaran berkelanjutan
1.0,,,"А𝐸𝑅𝐎88benar-benar yang terunggul, sangat saya rekomendasikan!", aero88benar-benar yang terunggul  sangat saya rekomendasikan
1.0,,,Seru banget main di А𝐸𝑅𝐎88! Gak nyangka bisa menang besar!, seru banget main di aero88  gak nyangka bisa menang besar
1.0,,,"𝐴𝙂𝙐𝙎𝘛𝐎𝘛O gua main bentar, saldo lgnsung banyak", agustoto gua main bentar  saldo lgnsung banyak
1.0,,,"𝐴𝙂𝙐𝙎𝘛𝐎𝘛O gua cba cba, hasilnya langsung jackpot", agustoto gua cba cba  hasilnya langsung jackpot
1.0,,,"𝐴𝙂𝙐𝙎𝘛𝐎𝘛O saya maen santai aja, tetep bisa WEDEY jutaan", agustoto saya maen santai aja  tetep bisa wedey jutaan
1.0,,,𝐴𝙂𝙐𝙎𝘛𝐎𝘛O gue bru main lngsg gacor!, agustoto gue bru main lngsg gacor
1.0,,,"Rezeki tak terduga datang dari 𝐴𝙂𝙐𝙎𝘛𝐎𝘛O, makasih banyak!", rezeki tak terduga datang dari agustoto  makasih banyak
1.0,,,"𝐴𝙂𝙐𝙎𝘛𝐎𝘛O gue hoki banget, lu kapan nyusul..", agustoto gue hoki banget  lu kapan nyusul
1.0,,,"𝐴𝙂𝙐𝙎𝘛𝐎𝘛O jekpot terus-terusan, lu harus coba!", agustoto jekpot terus-terusan  lu harus coba
1.0,,,"𝐴𝙂𝙐𝙎𝘛𝐎𝘛O maennya asik, jepe-nya juga cepat", agustoto maennya asik  jepe-nya juga cepat
1.0,,,"Main di 𝐴𝙂𝙐𝙎𝘛𝐎𝘛O, nggak nyangka rezeki langsung datang dalam sekejap!", main di agustoto  nggak nyangka rezeki langsung datang dalam sekejap
0.0,,,korban juga cantik mau aja jadi selingkuhan  aki2 kyk gni, korban juga cantik mau aja jadi selingkuhan  aki2 kyk gni
1.0,,,doi bandar narik 𝗕𝗢𝗪𝗢𝟟𝟟 mantul malam ini, doi bandar narik bowo77 mantul malam ini
1.0,,,kita-kita tadi kena 𝐁ØＷΟ７７ freespin BOOM, kita-kita tadi kena bowo77 freespin boom
1.0,,,gw auto cuan cair 𝔹·𝕆·𝐖·𝑶·𝟳·❼ super bonus fantastis, gw auto cuan cair b o w o 7 7 super bonus fantastis
1.0,,,saya baru aja push ᗷ𝒪Ｗ𝕆𝟕⑦ master blessed, saya baru aja push bowo77 master blessed
1.0,,,kemarin wild duaceng 𝑩𝑶𝐖𝗢𝟕𝟳 anjay spektakuler, kemarin wild duaceng bowo77 anjay spektakuler
1.0,,,malam ini kepilih epic win 𝗕·𝕆·Ꮃ·𝕆·𝟳·７ 100rb subhanallah, malam ini kepilih epic win b o ꮃ o 7 7 100rb subhanallah
1.0,,,sekarang cuan gass 𝗕𝐎𝗪𝕆𝟕７ bandar 20k, sekarang cuan gass bowo77 bandar 20k
1.0,,,detik menang multiply ℬＯԜ𝒪𝟕𝟕 10k mantul, detik menang multiply boԝo77 10k mantul
1.0,,,akhirnya putar mantap jiwa ΒОᎳО❼❼ spin tigaratus, akhirnya putar mantap jiwa boꮃo77 spin tigaratus
1.0,,,baru aja dough 20k 𝐵ØԜØ𝟩𝟩 mantap jiwa panas, baru aja dough 20k boԝo77 mantap jiwa panas
0.0,,,Keinget anime summer ghost, keinget anime summer ghost
0.0,,,Udah nonton yg versi hirotada ah kurang cepet nesi, udah nonton yg versi hirotada ah kurang cepet nesi
0.0,,,Ngawi🤯, ngawi
0.0,,,The real saiko ga si, the real saiko ga si
0.0,,,Gelooooo gak ada habis fikri, gelooooo gak ada habis fikri
0.0,,,1 komentar dong, 1 komentar dong
0.0,,,"Semangat kak Nessie, btw shortnya aja bikin merinding apalagi full video😢🙏🏻😰", semangat kak nessie  btw shortnya aja bikin merinding apalagi full video
0.0,,,Sudah ku Tonton video full nya min q, sudah ku tonton video full nya min q
0.0,,,Frank suka nge prank, frank suka nge prank
0.0,,,"Request nih , sekolah horor dong nes", request nih   sekolah horor dong nes
1.0,,,"𝐀𝙂U𝘚𝐓𝑂T𝑂 aku bru main bentar, saldo lngsg nambah", agustoto aku bru main bentar  saldo lngsg nambah
1.0,,,"𝐀𝙂U𝘚𝐓𝑂T𝑂 aku bru dftr, langsung dikasih menang", agustoto aku bru dftr  langsung dikasih menang
1.0,,,𝐀𝙂U𝘚𝐓𝑂T𝑂 aku jadi sering WEDEY gara-gara tempat ini, agustoto aku jadi sering wedey gara-gara tempat ini
1.0,,,"𝐀𝙂U𝘚𝐓𝑂T𝑂 ini sih gacor beneran, gk cuma janji-janji", agustoto ini sih gacor beneran  gk cuma janji-janji
1.0,,,"𝐀𝙂U𝘚𝐓𝑂T𝑂 aku cba bentar, saldo lngsg byk", agustoto aku cba bentar  saldo lngsg byk
1.0,,,"𝐀𝙂U𝘚𝐓𝑂T𝑂 saya cuma coba sekali, lgnsung jackpot gede", agustoto saya cuma coba sekali  lgnsung jackpot gede
1.0,,,"𝐀𝙂U𝘚𝐓𝑂T𝑂 aku cuma cba2, eh malah dapet jackpot gede", agustoto aku cuma cba2  eh malah dapet jackpot gede
1.0,,,𝐀𝙂U𝘚𝐓𝑂T𝑂 gua gmpang banget WD kalo main dsini, agustoto gua gmpang banget wd kalo main dsini
1.0,,,"𝐀𝙂U𝘚𝐓𝑂T𝑂 giliran gue hoki, sekarang giliran lu", agustoto giliran gue hoki  sekarang giliran lu
0.0,,,Kak bahas arie hanggara, kak bahas arie hanggara
0.0,,,"Plis ,jangan iklan judol disini dong,judol utu dilarang,merusak,ini malah segala diiklanin,klo mau sesat jangan ngajak2 dong,pake lapak orang buat iklan,nggak modal, berhenti judol,berhenti iklan judol", plis  jangan iklan judol disini dong judol utu dilarang merusak ini malah segala diiklanin klo mau sesat jangan ngajak2 dong pake lapak orang buat iklan nggak modal  berhenti judol berhenti iklan judol
0.0,,,Ini baru yang namanya nipu dulu beruntung kemudian, ini baru yang namanya nipu dulu beruntung kemudian
0.0,,,"Tapi di alur film &#39;Catch Me If You Can&#39;, gak ada tuh cerita dia pernah ditangkap dan mengaku inspektur penjara. Berarti &#39;Inspired by true story&#39; ya film itu, bukan &#39;based on&#39;.", tapi di alur film  catch me if you can   gak ada tuh cerita dia pernah ditangkap dan mengaku inspektur penjara  berarti  inspired by true story  ya film itu  bukan  based on
0.0,,,please bikin palet lengkapnya kak ness, please bikin palet lengkapnya kak ness
0.0,,,"gw penasaran sama Garudahoki, emang itu apaan si plzzz?🤔", gw penasaran sama garudahoki  emang itu apaan si plzzz
0.0,,,"Catch Me if You Can yg diperanin sama Leonardo Dicaprio nih,seru film-nya 🙃", catch me if you can yg diperanin sama leonardo dicaprio nih seru film-nya
0.0,,,&quot;Kejar aku kalo bisa&quot;, kejar aku kalo bisa
0.0,,,Catch me if you can 😊, catch me if you can
0.0,,,Komen, komen
0.0,,,Semangat terus kak nesss ❤❤❤, semangat terus kak nesss
0.0,,,cath me if u can terinsipirasi dri ini 😂, cath me if u can terinsipirasi dri ini
0.0,,,first nih, first nih
0.0,,,uwaaaaaaaaaaaaaaaa, uwaaaaaaaaaaaaaaaa
0.0,,,Nessie spill lipstick . Please😊, nessie spill lipstick   please
0.0,,,Memank iya! Sama aja kek elite global! Kalau gak ama one eye fallen angel gak akan bisa juga mereka ampe rule the world! 👍😉🔥, memank iya  sama aja kek elite global  kalau gak ama one eye fallen angel gak akan bisa juga mereka ampe rule the world
1.0,,,"Kapan lagi maen di situs segachor А𝐆𝐔𝘚𝐓О𝘛𝑂, asli nagih sih", kapan lagi maen di situs segachor agustoto  asli nagih sih
1.0,,,"А𝐆𝐔𝘚𝐓О𝘛𝑂 Situs kaya gini mah jarang, depo kecil auto mekswin", agustoto situs kaya gini mah jarang  depo kecil auto mekswin
1.0,,,"Main di А𝐆𝐔𝘚𝐓О𝘛𝑂, auto jepe", main di agustoto  auto jepe
1.0,,,"de po 50 aja udah jadi 5 juta, ga nyangka bgt main di А𝐆𝐔𝘚𝐓О𝘛𝑂", de po 50 aja udah jadi 5 juta  ga nyangka bgt main di agustoto
1.0,,,"Nagih bgt ini А𝐆𝐔𝘚𝐓О𝘛𝑂, gacir parah sumpah!", nagih bgt ini agustoto  gacir parah sumpah
1.0,,,"Dari pertama main sampe skrg, di А𝐆𝐔𝘚𝐓О𝘛𝑂 ga pernah zonk", dari pertama main sampe skrg  di agustoto ga pernah zonk
1.0,,,Jepe gampang banget di А𝐆𝐔𝘚𝐓О𝘛𝑂, jepe gampang banget di agustoto
1.0,,,"А𝐆𝐔𝘚𝐓О𝘛𝑂 gacor, jepe gampang", agustoto gacor  jepe gampang
1.0,,,"А𝐆𝐔𝘚𝐓О𝘛𝑂 gacor bgt, langsung menang", agustoto gacor bgt  langsung menang
1.0,,,"Dari galau mikirin utang, sekarang lunas semua, thx А𝐆𝐔𝘚𝐓О𝘛𝑂!", dari galau mikirin utang  sekarang lunas semua  thx agustoto
1.0,,,"gacir gila, А𝐆𝐔𝘚𝐓О𝘛𝑂 bikin jepe trs", gacir gila  agustoto bikin jepe trs
1.0,,,А𝐆𝐔𝘚𝐓О𝘛𝑂 Depo 50 jadi 5jt anjay, agustoto depo 50 jadi 5jt anjay
1.0,,,Langsung coba di А𝐆𝐔𝘚𝐓О𝘛𝑂-dan jangan lewatkan kesempatan besar ini!, langsung coba di agustoto-dan jangan lewatkan kesempatan besar ini
1.0,,,"Denger-denger orang banyak menang, akhirnya aku coba, dan ternyata rezeki juga datang di А𝐆𝐔𝘚𝐓О𝘛𝑂!", denger-denger orang banyak menang  akhirnya aku coba  dan ternyata rezeki juga datang di agustoto
1.0,,,Jakpot besar bikin aku makin percaya sama keberuntungan di А𝐆𝐔𝘚𝐓О𝘛𝑂!, jakpot besar bikin aku makin percaya sama keberuntungan di agustoto
1.0,,,"Gacir terus tiap main di А𝐆𝐔𝘚𝐓О𝘛𝑂,makasih atas keberuntungannya!", gacir terus tiap main di agustoto makasih atas keberuntungannya
1.0,,,А𝐆𝐔𝘚𝐓О𝘛𝑂menyediakan platform untuk minat yang sama., agustotomenyediakan platform untuk minat yang sama
1.0,,,А𝐆𝐔𝘚𝐓О𝘛𝑂menawarkan pendekatan yang berpusat pada pengguna untuk interaksi daring., agustotomenawarkan pendekatan yang berpusat pada pengguna untuk interaksi daring
1.0,,,"Jika Anda ingin meningkatkan keterampilan Anda, А𝐆𝐔𝘚𝐓О𝘛𝑂-bisa bermanfaat.", jika anda ingin meningkatkan keterampilan anda  agustoto-bisa bermanfaat
0.0,,,Kakk Nessieee bahas Mission/Cesar E Chavez LA yg ada tulisan HELP nyaa dong, kakk nessieee bahas mission cesar e chavez la yg ada tulisan help nyaa dong
0.0,,,mulyono juga nikah sama nyi roro kidul..di hadiahi pagar bambu, mulyono juga nikah sama nyi roro kidul  di hadiahi pagar bambu
0.0,,,Kawin mulu, kawin mulu
0.0,,,"Presiden amerika pertama selalu membaca alkitab setiap hari, dan sekarang negaranya jadi negara adidaya. Indonesia presiden pertamanya musyrik, ini alasan kenapa negara indonesia penuh manusia korup.", presiden amerika pertama selalu membaca alkitab setiap hari  dan sekarang negaranya jadi negara adidaya  indonesia presiden pertamanya musyrik  ini alasan kenapa negara indonesia penuh manusia korup
0.0,,,Saya curiga jangan-jangan sebenarnya Nyai Ratu Kidul adalah alien (jin) manja yang tidak bisa berenang makanya selalu nyari &#39;pembantu&quot;😂., saya curiga jangan-jangan sebenarnya nyai ratu kidul adalah alien  jin  manja yang tidak bisa berenang makanya selalu nyari  pembantu
0.0,,,PKI, pki
0.0,,,"betul, sya tau tempat itu.", betul  sya tau tempat itu
0.0,,,Bahas American Airlanes pleaseeee, bahas american airlanes pleaseeee
0.0,,,"Ooo mungkin sebelum bung karno jadi presiden indonesia, tak ada raja2/pemerintah indonesia yg kawin ngan nyi roro kidul sebab tu indonesia dijajah beratus2 tahun.. patut la bung karno jadi presiden, indonesia trus merdeka.. sebab bung karno kawin ngan nyi roro kidul rupa2nya..<br><br>Tapi memang lepas bung karno kawin ngan nyi roro kidul, baru la indonesia jadi sgt2 berkuasa smpai ke hari nie.. buktinya kita bleh tgk skang nie, matawang rupiah dah jadi antara matawang yg terkuat di dunia..<br><br>Sektor perkhidmatan di indonesia mcm pendidikan, perubatan n lain2 pun dah jadi antara yg terbaik di dunia.. steadyyy bung karno.. 📏📏📏", ooo mungkin sebelum bung karno jadi presiden indonesia  tak ada raja2 pemerintah indonesia yg kawin ngan nyi roro kidul sebab tu indonesia dijajah beratus2 tahun   patut la bung karno jadi presiden  indonesia trus merdeka   sebab bung karno kawin ngan nyi roro kidul rupa2nya  tapi memang lepas bung karno kawin ngan nyi roro kidul  baru la indonesia jadi sgt2 berkuasa smpai ke hari nie   buktinya kita bleh tgk skang nie  matawang rupiah dah jadi antara matawang yg terkuat di dunia  sektor perkhidmatan di indonesia mcm pendidikan  perubatan n lain2 pun dah jadi antara yg terbaik di dunia   steadyyy bung karno
0.0,,,Tanjo? Tenjo? Tenjo artinya lihat dalam basa sunda, tanjo  tenjo  tenjo artinya lihat dalam basa sunda
0.0,,,"I really believe that the late Ir. Soekarno is still alive in this world and in other worlds..still seeing the condition of this nation.! <a href=""http://www.youtube.com/results?search_query=%23believeitornotdependsonthejudgementfromotherside"">#believeitornotdependsonthejudgementfromotherside</a> ❤🇮🇩", i really believe that the late ir  soekarno is still alive in this world and in other worlds  still seeing the condition of this nation   believeitornotdependsonthejudgementfromotherside  id
0.0,,,"Pernah masuk ke kamar hotel itu. Memang ada tiket masuknya ternyata, dibuka untuk umum. Kamarnya wangiiiiiiiiii sekali😊", pernah masuk ke kamar hotel itu  memang ada tiket masuknya ternyata  dibuka untuk umum  kamarnya wangiiiiiiiiii sekali
0.0,,,Tipu2 belaka kuat dari mna nya negara lemah ekonomi pun sma, tipu2 belaka kuat dari mna nya negara lemah ekonomi pun sma
0.0,,,Anaknya yg nenek 👵🏻 heboh itu aja ga bisa nyebut asma Allah.. lah bapaknya agama kejawen mgkn, anaknya yg nenek    heboh itu aja ga bisa nyebut asma allah   lah bapaknya agama kejawen mgkn
0.0,,,Perasaan video full nya kan sudah di upload kan ya, perasaan video full nya kan sudah di upload kan ya
0.0,,,Abaikan iklan judol guys . Buzzer spam, abaikan iklan judol guys   buzzer spam
0.0,,,Sip banget bahasan kali ini. Horor atau konspirasi ya ini ?😊, sip banget bahasan kali ini  horor atau konspirasi ya ini
0.0,,,"Lah, kirain video panjang 😢", lah  kirain video panjang
0.0,,,Cem mana tauhid Bung Karno ni? 😕, cem mana tauhid bung karno ni
1.0,,,Kata-kata hari ini Gar uda ho ki Selalu Kasi jepe🤩, kata-kata hari ini gar uda ho ki selalu kasi jepe
1.0,,,anjirrr gw keciduk Gar uda Hoki untung nya jepe juga. wkwk🤣, anjirrr gw keciduk gar uda hoki untung nya jepe juga  wkwk
0.0,,,banyak yg komen gar uda hoki itu apaan boss?, banyak yg komen gar uda hoki itu apaan boss
1.0,,,jelas jelas bukti yang ada Ga ru da Hoki emang gachor haha mantap cok😍, jelas jelas bukti yang ada ga ru da hoki emang gachor haha mantap cok
1.0,,,"asal dimana gw nongkrong, pasti lagi pada main di Garudahokiiii🤔", asal dimana gw nongkrong  pasti lagi pada main di garudahokiiii
0.0,,,"Sebenernya klo mau pelan&quot; aja, bpk sukarno udh bilang kalau nikah sma nyiror tuh cuman simbolik, apalgi bagi yg pernah nonton penjelasan guru gembul, alasan ada pernikahan dengan nyiror, sebenarnya nyiror tuh gak ada, cuman simbolik raja aja", sebenernya klo mau pelan  aja  bpk sukarno udh bilang kalau nikah sma nyiror tuh cuman simbolik  apalgi bagi yg pernah nonton penjelasan guru gembul  alasan ada pernikahan dengan nyiror  sebenarnya nyiror tuh gak ada  cuman simbolik raja aja
0.0,,,"Saya pernah ke pantai selatan dan teriak SAUS TARTAR!, besoknya langsung sakit", saya pernah ke pantai selatan dan teriak saus tartar   besoknya langsung sakit
0.0,,,Ngeriiii, ngeriiii
0.0,,,gg, gg
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊 emang beda, mekswin terus", agustoto emang beda  mekswin terus
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, jepey terus", agustoto  jepey terus
1.0,,,"jepey trs ga ada putusnya, di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊", jepey trs ga ada putusnya  di agustoto
1.0,,,gacir gitu loh di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, gacir gitu loh di agustoto
1.0,,,"Ga boong, di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊 de po kecil doang bisa mekswin berkali-kali", ga boong  di agustoto de po kecil doang bisa mekswin berkali-kali
1.0,,,"Gacor bgt di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, serius deh", gacor bgt di agustoto  serius deh
1.0,,,Gacor mulu di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊!, gacor mulu di agustoto
1.0,,,"Jepe tiap hari, ga boong di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊", jepe tiap hari  ga boong di agustoto
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊 gacor abis, sekali main langsung pengen lagi", agustoto gacor abis  sekali main langsung pengen lagi
1.0,,,𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊 bikin mekswin makin gampang, agustoto bikin mekswin makin gampang
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, beneran gacir", agustoto  beneran gacir
1.0,,,"Main di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, auto jepey", main di agustoto  auto jepey
1.0,,,Maxwin terus di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, maxwin terus di agustoto
1.0,,,"Depo CEPEK, langsung mekswin di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊", depo cepek  langsung mekswin di agustoto
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊 emang gacor parah, utang numpuk jadi lunas semua", agustoto emang gacor parah  utang numpuk jadi lunas semua
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊 gacor pol, jepe terus bikin ga bisa berhenti", agustoto gacor pol  jepe terus bikin ga bisa berhenti
1.0,,,Utang lunas main di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, utang lunas main di agustoto
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊 mekswin, depoin LIMPUL", agustoto mekswin  depoin limpul
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊 gacor, ga ada matinya", agustoto gacor  ga ada matinya
1.0,,,"Main di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, langsung jepe", main di agustoto  langsung jepe
1.0,,,"Gacor banget di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, sumpah", gacor banget di agustoto  sumpah
1.0,,,Utang lunas seketika abis maxwin di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊, utang lunas seketika abis maxwin di agustoto
1.0,,,"𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊bikin ketagihan, pengen main terus dan terus!", agustotobikin ketagihan  pengen main terus dan terus
1.0,,,"Rekomendasi terbaik buat cari hiburan yang gacir, pastinya 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊!", rekomendasi terbaik buat cari hiburan yang gacir  pastinya agustoto
1.0,,,"Penasaran sama cerita orang-orang yang menang besar di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊,akhirnya coba dan langsung dapet rezeki besar!", penasaran sama cerita orang-orang yang menang besar di agustoto akhirnya coba dan langsung dapet rezeki besar
1.0,,,"Main di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊-bikin hariku lebih menyenangkan, terima kasih!", main di agustoto-bikin hariku lebih menyenangkan  terima kasih
1.0,,,Parah! Main di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊-bikin ketagihan banget!, parah  main di agustoto-bikin ketagihan banget
1.0,,,"Jika Anda mencari perspektif baru, 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊-layak dipertimbangkan.", jika anda mencari perspektif baru  agustoto-layak dipertimbangkan
1.0,,,𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊menawarkan kesempatan untuk berbagi pengalaman Anda., agustotomenawarkan kesempatan untuk berbagi pengalaman anda
1.0,,,"Mantap jiwa raga main di 𝐀𝙂𝐔𝐒𝙏𝑂𝘛𝙊,cuan terus menerus tanpa ada jeda!", mantap jiwa raga main di agustoto cuan terus menerus tanpa ada jeda
0.0,,,Jaman nabi Sulaiman udah ada.. Wkwk, jaman nabi sulaiman udah ada   wkwk
0.0,,,Mungkin, mungkin
0.0,,,.dan yang benar2 burung tentara adalah burung ababil, dan yang benar2 burung tentara adalah burung ababil
0.0,,,apa?!! melatih bintang bintang, apa    melatih bintang bintang
0.0,,,"Red Alert, game 😅", red alert  game
0.0,,,padahal yang burung itu editan😂😂, padahal yang burung itu editan
0.0,,,Saya cukup percaya pada scp foundation saja walau memang bukti bahwa foundation ada itu sedikit, saya cukup percaya pada scp foundation saja walau memang bukti bahwa foundation ada itu sedikit
0.0,,,hewan aja membela negara, hewan aja membela negara
0.0,,,Mampir ka, mampir ka
0.0,,,Semangat kakk nessie buat kontennya...aku masih nunggu nihh video barunyaa:💅😋, semangat kakk nessie buat kontennya   aku masih nunggu nihh video barunyaa
0.0,,,Pertama nih kak like dong😊, pertama nih kak like dong
0.0,,,nooo vinnn 😂😂, nooo vinnn
0.0,,,roy kiyoshi, roy kiyoshi
0.0,,,Bisa diterapkan pas lebaran besok😂 <br>Misal klrga si bocil julid gausah dikasih duit lebaran😂😂😂, bisa diterapkan pas lebaran besok  misal klrga si bocil julid gausah dikasih duit lebaran
